Data,Method,Parc,R,CIs_R_1,CIs_R_2,MAE,CIs_MAE_1,CIs_MAE_2,Delta_R,CIs_Delta_R_1,CIs_Delta_R_2,Delta_MAE,CIs_Delta_MAE_1,CIs_Delta_MAE_2
Age_gender_TBrainVolume,glmnet,NaN,0.0987177940527433,-0.000403205504723344,0.193269809052981,7.83938744229718,7.21670155137195,8.44912720600278,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_TBrainVolume,randomF,NaN,0.0934353026762292,-0.00381011711377407,0.186916349172461,7.8319204698834,7.23578971604533,8.46369758622941,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_TBrainVolume,SVR,NaN,0.102124480867141,0.000824059510852511,0.202888305941052,7.84404262911686,7.24682447268729,8.46352306538247,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_TBrainVolume,Xgboost,NaN,0.137694904185462,0.0381525783091655,0.238316406626891,7.90086989620096,7.30539487577955,8.50892025535931,NaN,NaN,NaN,NaN,NaN,NaN
Age_gender_TBrainVolume_Contrast,glmnet,160,0.121797682675265,0.0201595312546261,0.213221272426582,7.79337264944812,7.19053255264763,8.4441331627799,0.0230798886225219,-0.0965131244571885,0.146789498125037,-0.0460147928490633,-0.262304252048464,0.18310477709953
Age_gender_TBrainVolume_Contrast,randomF,160,0.0888021196003379,-0.00193462585065647,0.184020762342889,7.78278100687398,7.14477790089026,8.37421195561042,-0.00463318307589128,-0.124605147502147,0.126384920019383,-0.0491394630094169,-0.27275713077806,0.166122879362905
Age_gender_TBrainVolume_Contrast,SVR,160,0.147653916991009,0.0351716951597087,0.26329694225992,7.77400509736205,7.10085172947721,8.36890375913408,0.0455294361238678,-0.0889201251648903,0.180406799961267,-0.0700375317548074,-0.362431143478729,0.223908118978461
Age_gender_TBrainVolume_Contrast,Xgboost,160,0.157297739554003,0.0606915299986631,0.251375971766953,7.72780917988386,7.09872125620497,8.37612715611189,0.0196028353685409,-0.110793639711532,0.144192719880271,-0.173060716317103,-0.523075129327442,0.143148810869887
Age_gender_TBrainVolume_Contrast,glmnet,640,0.0578390521542756,-0.0614716099864687,0.162683084984875,7.82328923917239,7.16054647998683,8.44345863344344,-0.0408787418984677,-0.181762285303668,0.0883739006915515,-0.0160982031247912,-0.214904342021168,0.195431625157017
Age_gender_TBrainVolume_Contrast,randomF,640,0.101964363504392,-0.00667132086967442,0.20345492420678,7.80631594768522,7.22349331097782,8.41905435873898,0.00852906082816328,-0.129204433704036,0.140025284873406,-0.0256045221981802,-0.219136749249944,0.175142961010788
Age_gender_TBrainVolume_Contrast,SVR,640,0.08423324398584,-0.026334317650754,0.209469933496146,7.88743179894336,7.31893572426894,8.53642185251968,-0.0178912368813009,-0.163399398359378,0.138089684852225,0.0433891698265025,-0.14548997124703,0.236170833272496
Age_gender_TBrainVolume_Contrast,Xgboost,640,0.191914966220403,0.0924869499483461,0.284755907363417,7.728872467941,7.13372587454543,8.35090454142471,0.0542200620349405,-0.10258692657259,0.199620286788265,-0.171997428259965,-0.545210150547387,0.195391100149692
Age_gender_TBrainVolume_Contrast,glmnet,2560,0.0467245169145362,-0.0801043273414476,0.152359507610783,7.86415992745157,7.26972264874063,8.50338965469178,-0.0519932771382072,-0.20512595066945,0.0930931926654674,0.0247724851543856,-0.197796649743937,0.254936686476238
Age_gender_TBrainVolume_Contrast,randomF,2560,0.130957656840537,0.024618514883007,0.23810279113979,7.77912273630183,7.19568539211903,8.36032395833597,0.0375223541643081,-0.097458285892874,0.182560189184205,-0.0527977335815679,-0.27179088312735,0.153377191540119
Age_gender_TBrainVolume_Contrast,SVR,2560,0.181817479409993,0.0916173627558666,0.270489453556402,7.67164546396235,7.04946269474772,8.29366060728684,0.0796929985428521,-0.0471905974195864,0.198800638573106,-0.172397165154504,-0.368993128632908,0.0325062080088996
Age_gender_TBrainVolume_Contrast,Xgboost,2560,0.156343262326896,0.0526582456559416,0.254087822397295,7.69573336440181,7.10115208255062,8.32580067325214,0.0186483581414336,-0.12771774161644,0.163686615927544,-0.205136531799153,-0.527400556262632,0.149285605382024
Age_gender_TBrainVolume_Contrast,glmnet,AAL,0.166505934233416,0.072949169322001,0.26280794985892,7.73327733274481,7.12948986662813,8.33054632756723,0.0677881401806724,-0.0535673868147768,0.180269266204819,-0.106110109552374,-0.353270854825848,0.120169971535046
Age_gender_TBrainVolume_Contrast,randomF,AAL,0.0518611796649103,-0.037987068067155,0.149908926162209,7.79869235664583,7.17848691518966,8.37567236221967,-0.0415741230113189,-0.160082720339565,0.0812814454491689,-0.0332281132375662,-0.240027244655457,0.185774496259834
Age_gender_TBrainVolume_Contrast,SVR,AAL,0.163546176191054,0.0700115172291568,0.253988961056009,7.86534789370139,7.3082735669882,8.46692483006081,0.0614216953239128,-0.0469667770142315,0.182677611763382,0.0213052645845382,-0.245270888982172,0.301127453853388
Age_gender_TBrainVolume_Contrast,Xgboost,AAL,0.0953843476358046,-0.00649461483076388,0.196765086377327,7.92838295535172,7.27551437766558,8.58260083134628,-0.0423105565496578,-0.172032670953288,0.0838343677692534,0.0275130591507571,-0.303522130439492,0.403673754940084
Age_gender_TBrainVolume_CT,glmnet,160,-0.0315292123220594,-0.134432424497345,0.0720508883898169,7.93709865599831,7.33217910322947,8.54528999085518,-0.130247006374803,-0.253948598497493,-0.0169491388141648,0.0977112137011247,-0.0555052956933224,0.264251306042866
Age_gender_TBrainVolume_CT,randomF,160,0.0729532289367048,-0.0281017629086514,0.172560139497723,7.82626694027119,7.2805260099161,8.44849461583801,-0.0204820737395244,-0.139255771273145,0.100025805121056,-0.00565352961221066,-0.195291017085824,0.19195467355127
Age_gender_TBrainVolume_CT,SVR,160,0.0757956541300767,-0.0169520364723781,0.176207598918515,7.97514938666147,7.3206898836013,8.63516585411666,-0.0263288267370642,-0.161820809194191,0.10792962578072,0.131106757544611,-0.120010999105797,0.399900241611015
Age_gender_TBrainVolume_CT,Xgboost,160,0.067442532815628,-0.038068231425855,0.174256071869672,8.02223920438628,7.39303203817986,8.63831194859727,-0.0702523713698344,-0.196488429284319,0.0694041477195839,0.121369308185322,-0.208853954284504,0.452462239815147
Age_gender_TBrainVolume_CT,glmnet,640,0.00615393549261059,-0.107226930731503,0.115557393417538,7.89764192302869,7.29124402661712,8.51089161039068,-0.0925638585601328,-0.217176277024544,0.0410721823563305,0.0582544807315042,-0.10010196674633,0.212969140015296
Age_gender_TBrainVolume_CT,randomF,640,0.140978307890784,0.0505997370419694,0.239987279106401,7.76912337982614,7.1319446425591,8.33516037747508,0.0475430052145544,-0.0669462108480765,0.168428217018786,-0.0627970900572583,-0.244274835763148,0.111883804401175
Age_gender_TBrainVolume_CT,SVR,640,0.102227462113992,0.00855602091530323,0.207537881863508,7.79639063998791,7.19812397273566,8.40380475162176,0.000102981246850875,-0.1215790285786,0.133867364023984,-0.047651989128946,-0.251907752991232,0.141047152733667
Age_gender_TBrainVolume_CT,Xgboost,640,0.196675436691763,0.103408737317704,0.287576697656227,7.68694753365606,7.03761592179777,8.28796230244573,0.0589805325063004,-0.0742197173758155,0.20671734959294,-0.213922362544901,-0.607330076815935,0.169770473449544
Age_gender_TBrainVolume_CT,glmnet,2560,0.0260952492992314,-0.0750127914114096,0.126212742468258,7.89863206774684,7.24710649380446,8.52443150514546,-0.072622544753512,-0.197604860371436,0.0502676566709493,0.059244625449657,-0.0939376738940809,0.228040923677828
Age_gender_TBrainVolume_CT,randomF,2560,0.131439767347611,0.0293112659257354,0.217469389767596,7.7860765915673,7.17163135352861,8.42968007640365,0.0380044646713822,-0.0967397747063621,0.174724367417187,-0.0458438783161004,-0.246945298104111,0.135768237991024
Age_gender_TBrainVolume_CT,SVR,2560,0.130745088664571,0.00198301057676519,0.254980236867292,7.87939099273613,7.26100818652814,8.51444961765911,0.0286206077974297,-0.130373022973714,0.176274408166552,0.0353483636192715,-0.242758090540408,0.359673092594922
Age_gender_TBrainVolume_CT,Xgboost,2560,0.15714118521169,0.0608743878962828,0.242057285412089,7.74561503106084,7.19017636296577,8.32840980345698,0.0194462810262273,-0.110133607961874,0.143601320648923,-0.155254865140122,-0.488449771666335,0.151697184381152
Age_gender_TBrainVolume_CT,glmnet,AAL,0.207712137433093,0.100154327901272,0.309447602793108,7.59762084690929,7.01106977794694,8.20685226605299,0.10899434338035,0.0034607394418818,0.218894198419606,-0.241766595387889,-0.446815010818402,-0.0387403796157577
Age_gender_TBrainVolume_CT,randomF,AAL,0.080028022886613,-0.0118803489734091,0.180350345710081,7.79656420913332,7.16886663720241,8.42788615127012,-0.0134072797896162,-0.12040905485181,0.0812007155316577,-0.0353562607500724,-0.214753497344137,0.161816160367319
Age_gender_TBrainVolume_CT,SVR,AAL,0.0508302123311035,-0.041560453026813,0.135789145995167,8.00501981318378,7.42583676740469,8.58376259660216,-0.0512942685360373,-0.172779395095326,0.0695046796665986,0.160977184066923,-0.0498950277069277,0.376984924388847
Age_gender_TBrainVolume_CT,Xgboost,AAL,0.0607359353294986,-0.037541399653666,0.159268496455516,7.99323744173024,7.36889541053261,8.65426341713913,-0.0769589688559638,-0.193674942713553,0.0305297764449013,0.0923675455292807,-0.244461637399791,0.441220587763646
